Name,Rank,Year,Freq
ROBERT,20,1986,57
MATTHEW,1,1987,165
MICHAEL,2,1987,146
RYAN,3,1987,110
ANDREW,3,1987,110
CHRISTOPHER,5,1987,109
JUSTIN,6,1987,90
JONATHAN,7,1987,84
JOSHUA,8,1987,81
PATRICK,8,1987,81
JASON,10,1987,79
JOSEPH,10,1987,79
MATHIEU,12,1987,77
SCOTT,13,1987,75
DANIEL,14,1987,74
JEREMY,15,1987,69
ADAM,16,1987,66
NICHOLAS,17,1987,65
JAMES,18,1987,64
DAVID,19,1987,63
KEVIN,20,1987,61
MATTHEW,1,1988,153
MICHAEL,2,1988,131
JUSTIN,3,1988,120
CHRISTOPHER,4,1988,117
JOSHUA,5,1988,97
KYLE,6,1988,88
JONATHAN,7,1988,84
ANDREW,8,1988,81
JOSEPH,8,1988,81
DANIEL,10,1988,79
ADAM,11,1988,78
MATHIEU,11,1988,78
NICHOLAS,13,1988,74
JASON,13,1988,74
RYAN,15,1988,69
PATRICK,16,1988,68
JEREMY,17,1988,66
ERIC,18,1988,60
KEVIN,19,1988,57
DAVID,20,1988,56
MATTHEW,1,1989,154
MICHAEL,2,1989,130
CHRISTOPHER,3,1989,111
JUSTIN,4,1989,94
ANDREW,5,1989,93
JOSHUA,6,1989,87
JONATHAN,7,1989,81
JOSEPH,8,1989,79
MATHIEU,9,1989,78
DAVID,10,1989,76
NICHOLAS,11,1989,72
RYAN,11,1989,72
KYLE,13,1989,68
DANIEL,14,1989,67
ADAM,15,1989,63
PATRICK,16,1989,61
BENJAMIN,17,1989,54
KEVIN,18,1989,53
ERIC,18,1989,53
JOHN,20,1989,51
MATTHEW,1,1990,114
JUSTIN,2,1990,112
CHRISTOPHER,3,1990,109
MICHAEL,4,1990,105
JOSHUA,5,1990,103
RYAN,6,1990,92
ANDREW,7,1990,85
NICHOLAS,8,1990,84
JOSEPH,8,1990,84
JORDAN,10,1990,78
KYLE,11,1990,73
JONATHAN,12,1990,71
DANIEL,12,1990,71
BRANDON,14,1990,69
PATRICK,15,1990,66
MATHIEU,16,1990,63
DAVID,17,1990,61
JASON,18,1990,59
ERIC,19,1990,58
ADAM,19,1990,58
JAMES,19,1990,58
MATTHEW,1,1991,135
MICHAEL,2,1991,117
JUSTIN,3,1991,103
KYLE,4,1991,100
JOSHUA,5,1991,96
CHRISTOPHER,6,1991,88
RYAN,7,1991,86
PATRICK,8,1991,84
NICHOLAS,9,1991,78
JOSEPH,10,1991,77
JONATHAN,11,1991,73
MATHIEU,12,1991,72
ANDREW,13,1991,71
DAVID,14,1991,67
TYLER,15,1991,66
ALEXANDER,16,1991,64
DANIEL,16,1991,64
JORDAN,18,1991,60
BRANDON,18,1991,60
JEREMY,20,1991,54
MATTHEW,1,1992,109
RYAN,2,1992,105
MICHAEL,3,1992,94
BRANDON,3,1992,94
JUSTIN,3,1992,94
JOSHUA,6,1992,82
CHRISTOPHER,7,1992,81
TYLER,8,1992,79
JORDAN,8,1992,79
NICHOLAS,10,1992,76
KYLE,10,1992,76
PATRICK,12,1992,72
JOSEPH,12,1992,72
ALEXANDER,14,1992,71
MATHIEU,15,1992,68
ANDREW,16,1992,65
CODY,17,1992,61
JONATHAN,18,1992,58
JESSE,19,1992,54
DAVID,19,1992,54
BRANDON,1,1993,139
MATTHEW,2,1993,107
RYAN,3,1993,104
MICHAEL,4,1993,92
JONATHAN,5,1993,90
JOSHUA,6,1993,85
JUSTIN,7,1993,81
CHRISTOPHER,8,1993,78
NICHOLAS,9,1993,77
JORDAN,10,1993,69
CODY,11,1993,68
TYLER,11,1993,68
KYLE,13,1993,63
ALEXANDER,14,1993,62
JOSEPH,14,1993,62
PATRICK,16,1993,55
JESSE,17,1993,53
DAVID,17,1993,53
MATHIEU,19,1993,52
ANDREW,20,1993,50
BRANDON,1,1994,133
MATTHEW,2,1994,88
RYAN,3,1994,85
NICHOLAS,4,1994,84
JOSHUA,5,1994,81
JUSTIN,6,1994,72
TYLER,6,1994,72
KYLE,8,1994,71
JORDAN,9,1994,67
MICHAEL,10,1994,65
PATRICK,10,1994,65
CODY,12,1994,64
ALEXANDER,13,1994,62
JONATHAN,14,1994,60
CHRISTOPHER,15,1994,59
JOSEPH,16,1994,58
JACOB,17,1994,57
ZACHARY,18,1994,56
DYLAN,19,1994,55
MATHIEU,20,1994,50
BRANDON,1,1995,104
RYAN,2,1995,95
NICHOLAS,3,1995,87
ALEXANDER,4,1995,77
TYLER,5,1995,76
MICHAEL,6,1995,75
MATTHEW,7,1995,72
JUSTIN,8,1995,71
JOSHUA,9,1995,66
MATHIEU,10,1995,65
CHRISTOPHER,11,1995,63
CODY,12,1995,62
PATRICK,13,1995,60
JORDAN,14,1995,59
JONATHAN,15,1995,57
JOSEPH,16,1995,53
JACOB,17,1995,51
ZACHARY,18,1995,50
ANDREW,19,1995,49
JESSE,20,1995,44
BRANDON,1,1996,118
RYAN,2,1996,91
MATTHEW,2,1996,91
NICHOLAS,4,1996,76
MICHAEL,5,1996,73
JACOB,6,1996,68
JUSTIN,7,1996,62
ALEXANDER,8,1996,61
TYLER,9,1996,59
JONATHAN,10,1996,57
CHRISTOPHER,11,1996,56
JOSHUA,11,1996,56
SAMUEL,13,1996,53
DYLAN,13,1996,53
ZACHARY,13,1996,53
JOSEPH,16,1996,52
PATRICK,17,1996,51
JORDAN,18,1996,50
CODY,18,1996,50
KYLE,18,1996,50
MATTHEW,1,1997,87
JACOB,2,1997,80
BRANDON,3,1997,78
NICHOLAS,4,1997,75
RYAN,5,1997,71
TYLER,6,1997,67
ALEXANDER,7,1997,60
MICHAEL,8,1997,59
JOSHUA,8,1997,59
JUSTIN,10,1997,58
KYLE,11,1997,57
SAMUEL,12,1997,55
ZACHARY,13,1997,52
JORDAN,14,1997,49
ANDREW,15,1997,48
PATRICK,15,1997,48
CHRISTOPHER,17,1997,44
JONATHAN,17,1997,44
DYLAN,19,1997,43
AUSTIN,19,1997,43
BRANDON,1,1998,94
NICHOLAS,2,1998,93
SAMUEL,3,1998,82
MATTHEW,4,1998,73
JACOB,5,1998,69
RYAN,6,1998,65
ALEXANDER,7,1998,59
JORDAN,8,1998,55
BENJAMIN,9,1998,51
TYLER,10,1998,50
KYLE,10,1998,50
JUSTIN,12,1998,47
ZACHARY,12,1998,47
DYLAN,12,1998,47
AUSTIN,15,1998,46
JOSHUA,16,1998,45
MICHAEL,17,1998,41
ANDREW,17,1998,41
ALEXANDRE,19,1998,38
ALEX,19,1998,38
JACOB,1,1999,99
MATTHEW,2,1999,81
NICHOLAS,3,1999,68
BRANDON,3,1999,68
JOSHUA,5,1999,66
RYAN,6,1999,65
DYLAN,7,1999,63
TYLER,8,1999,60
ALEXANDER,9,1999,55
SAMUEL,10,1999,54
BENJAMIN,11,1999,53
JUSTIN,11,1999,53
AUSTIN,11,1999,53
KYLE,14,1999,52
NOAH,15,1999,47
ZACHARY,15,1999,47
ALEX,17,1999,46
ALEXANDRE,18,1999,43
MICHAEL,19,1999,41
JORDAN,19,1999,41
JACOB,1,2000,74
JOSHUA,2,2000,68
SAMUEL,3,2000,66
BRANDON,4,2000,63
NICHOLAS,5,2000,62
BENJAMIN,6,2000,58
MATTHEW,7,2000,56
RYAN,8,2000,54
DYLAN,9,2000,51
ZACHARY,9,2000,51
ALEXANDER,11,2000,48
TYLER,12,2000,45
NOAH,12,2000,45
JUSTIN,12,2000,45
MICHAEL,15,2000,43
CAMERON,16,2000,42
KYLE,17,2000,41
AUSTIN,18,2000,39
ETHAN,19,2000,36
CHRISTOPHER,20,2000,34
JACOB,1,2001,85
MATTHEW,2,2001,68
NICHOLAS,3,2001,64
ALEXANDER,4,2001,60
SAMUEL,5,2001,58
ETHAN,6,2001,55
BRANDON,7,2001,54
DYLAN,7,2001,54
JOSHUA,9,2001,51
ZACHARY,10,2001,50
JUSTIN,11,2001,49
TYLER,12,2001,48
ALEX,13,2001,45
BENJAMIN,14,2001,43
RYAN,15,2001,38
LOGAN,16,2001,34
CONNOR,16,2001,34
NATHAN,16,2001,34
CALEB,19,2001,33
MICHAEL,20,2001,32
JACOB,1,2002,83
ETHAN,2,2002,77
MATTHEW,3,2002,69
SAMUEL,4,2002,62
BENJAMIN,5,2002,59
ALEXANDER,6,2002,51
JOSHUA,7,2002,50
ZACHARY,8,2002,49
NICHOLAS,9,2002,46
LOGAN,9,2002,46
RYAN,11,2002,44
ALEX,12,2002,41
JUSTIN,13,2002,39
AUSTIN,14,2002,38
BRANDON,15,2002,37
DYLAN,16,2002,36
NATHAN,17,2002,35
ALEXANDRE,18,2002,34
NOAH,18,2002,34
ISAAC,18,2002,34
JACOB,1,2003,75
SAMUEL,2,2003,72
NICHOLAS,3,2003,65
JOSHUA,4,2003,59
RYAN,5,2003,58
ZACHARY,6,2003,52
ETHAN,7,2003,49
WILLIAM,8,2003,45
DYLAN,9,2003,44
MATTHEW,10,2003,43
BENJAMIN,10,2003,43
TYLER,12,2003,42
NOAH,12,2003,42
BRANDON,14,2003,40
ALEX,15,2003,38
LOGAN,16,2003,36
ALEXANDER,17,2003,34
CONNOR,17,2003,34
COLE,19,2003,33
JUSTIN,20,2003,32
SAMUEL,1,2004,76
ETHAN,2,2004,69
NICHOLAS,3,2004,55
JACOB,3,2004,55
RYAN,5,2004,50
LOGAN,6,2004,49
NATHAN,7,2004,47
NOAH,8,2004,46
ZACHARY,9,2004,45
ALEXANDER,10,2004,43
MATTHEW,11,2004,42
TYLER,12,2004,39
BENJAMIN,12,2004,39
CONNOR,12,2004,39
DYLAN,15,2004,38
WILLIAM,16,2004,34
MAXIME,17,2004,33
AUSTIN,17,2004,33
ALEX,19,2004,32
BRANDON,20,2004,31
OWEN,20,2004,31
RILEY,20,2004,31
JACOB,1,2005,79
SAMUEL,2,2005,65
ETHAN,3,2005,54
NOAH,4,2005,52
CONNOR,5,2005,49
BENJAMIN,6,2005,48
WILLIAM,6,2005,48
NATHAN,8,2005,47
ALEXANDER,9,2005,46
LOGAN,10,2005,45
JOSHUA,11,2005,44
TYLER,11,2005,44
RYAN,13,2005,42
ZACHARY,13,2005,42
MATTHEW,13,2005,42
DYLAN,16,2005,37
NICHOLAS,16,2005,37
OWEN,18,2005,34
LIAM,18,2005,34
MAXIME,20,2005,33
MIGUEL,20,2005,33
ALEXANDRE,20,2005,33
CAMERON,20,2005,33
JACOB,1,2006,80
ETHAN,2,2006,66
SAMUEL,3,2006,60
NOAH,4,2006,59
LOGAN,5,2006,46
MATTHEW,6,2006,42
BENJAMIN,7,2006,41
ALEXANDER,8,2006,40
NICHOLAS,9,2006,37
ZACHARY,9,2006,37
GABRIEL,11,2006,36
WILLIAM,12,2006,35
RYAN,12,2006,35
ALEX,14,2006,34
CONNOR,15,2006,33
NATHAN,15,2006,33
ALEXANDRE,17,2006,31
CALEB,17,2006,31
JACK,19,2006,30
OWEN,20,2006,29
THOMAS,20,2006,29
SAMUEL,1,2007,69
JACOB,2,2007,68
NATHAN,3,2007,63
ETHAN,4,2007,55
NOAH,5,2007,52
LUCAS,6,2007,45
LOGAN,6,2007,45
ZACHARY,8,2007,42
ALEX,9,2007,40
WILLIAM,10,2007,39
LIAM,11,2007,38
TYLER,12,2007,37
JACK,12,2007,37
RYAN,14,2007,35
ALEXANDER,15,2007,34
JAYDEN,15,2007,34
OWEN,15,2007,34
BENJAMIN,18,2007,33
CAMERON,19,2007,32
GABRIEL,20,2007,31
DYLAN,20,2007,31
SAMUEL,1,2008,64
NOAH,2,2008,59
ETHAN,3,2008,58
WILLIAM,4,2008,55
NATHAN,5,2008,54
JACOB,6,2008,53
LOGAN,7,2008,47
LIAM,8,2008,45
ALEX,9,2008,44
ALEXANDER,10,2008,40
JACK,11,2008,36
ALEXANDRE,12,2008,35
ZACHARY,12,2008,35
EVAN,14,2008,34
RYAN,15,2008,33
OWEN,15,2008,33
MAXIME,15,2008,33
NICHOLAS,15,2008,33
CAMERON,19,2008,32
JAYDEN,20,2008,30
JOSHUA,20,2008,30
JACOB,1,2009,69
WILLIAM,2,2009,64
NOAH,3,2009,59
ETHAN,3,2009,59
LIAM,5,2009,52
SAMUEL,6,2009,51
NATHAN,7,2009,42
ALEX,8,2009,41
LUCAS,8,2009,41
BENJAMIN,10,2009,37
ZACHARY,10,2009,37
ALEXANDER,12,2009,34
LOGAN,12,2009,34
RYAN,14,2009,33
OWEN,14,2009,33
AIDEN,14,2009,33
NICHOLAS,17,2009,30
MAXIME,17,2009,30
JACK,19,2009,29
DYLAN,20,2009,27
CARTER,20,2009,27
ISAAC,20,2009,27
GABRIEL,20,2009,27
JACOB,1,2010,70
NOAH,2,2010,66
LIAM,3,2010,62
WILLIAM,4,2010,51
SAMUEL,5,2010,50
OWEN,6,2010,46
LOGAN,7,2010,44
NATHAN,8,2010,41
JACK,9,2010,36
ETHAN,10,2010,35
BENJAMIN,11,2010,34
ISAAC,12,2010,32
CALEB,12,2010,32
XAVIER,14,2010,31
CARTER,14,2010,31
ALEXANDER,16,2010,30
ALEXANDRE,16,2010,30
LUCAS,18,2010,29
GABRIEL,19,2010,25
HUNTER,19,2010,25
DYLAN,19,2010,25
RILEY,19,2010,25
JACOB,1,2011,63
WILLIAM,2,2011,55
NOAH,3,2011,51
ALEXANDER,4,2011,46
BENJAMIN,5,2011,44
LUCAS,6,2011,43
NATHAN,7,2011,39
SAMUEL,7,2011,39
LOGAN,7,2011,39
LIAM,7,2011,39
JACK,11,2011,38
ETHAN,12,2011,33
OWEN,13,2011,32
HAYDEN,14,2011,31
MASON,15,2011,30
AIDEN,16,2011,29
JAYDEN,16,2011,29
MAXIME,18,2011,28
CARTER,19,2011,27
ISAAC,19,2011,27
LIAM,1,2012,54
NOAH,2,2012,51
WILLIAM,3,2012,49
JACOB,3,2012,49
SAMUEL,5,2012,47
LUCAS,6,2012,40
BENJAMIN,6,2012,40
LOGAN,8,2012,38
MASON,9,2012,36
OWEN,10,2012,33
CARTER,11,2012,31
DYLAN,12,2012,30
GABRIEL,12,2012,30
ETHAN,12,2012,30
JAMES,15,2012,29
NATHAN,15,2012,29
XAVIER,17,2012,28
ALEX,17,2012,28
JAXON,19,2012,27
ALEXANDER,20,2012,26
ZACHARY,20,2012,26
THOMAS,20,2012,26
JACOB,1,2013,67
LIAM,2,2013,64
NOAH,3,2013,53
WILLIAM,4,2013,51
LOGAN,5,2013,46
CARTER,6,2013,43
BENJAMIN,7,2013,38
JACKSON,8,2013,37
OLIVIER,9,2013,34
LUCAS,9,2013,34
HUNTER,11,2013,33
THOMAS,11,2013,33
OWEN,11,2013,33
NATHAN,14,2013,31
ALEXANDER,15,2013,30
XAVIER,15,2013,30
SAMUEL,15,2013,30
CALEB,18,2013,29
MASON,18,2013,29
JACK,20,2013,28
LIAM,1,2014,70
NOAH,2,2014,62
WILLIAM,3,2014,54
SAMUEL,4,2014,51
JACOB,5,2014,49
JACK,6,2014,40
OWEN,7,2014,39
LUCAS,7,2014,39
MASON,9,2014,35
CARTER,10,2014,33
HUNTER,11,2014,32
NATHAN,11,2014,32
ETHAN,13,2014,30
LOGAN,14,2014,29
JAYDEN,15,2014,27
BENJAMIN,15,2014,27
ALEXANDER,17,2014,26
OLIVER,17,2014,26
CALEB,19,2014,25
OLIVIER,19,2014,25
LIAM,1,2015,72
WILLIAM,2,2015,55
JACOB,3,2015,47
NOAH,4,2015,43
OWEN,4,2015,43
BENJAMIN,6,2015,38
LOGAN,7,2015,36
SAMUEL,8,2015,35
JACK,9,2015,34
OLIVER,10,2015,32
JACKSON,11,2015,31
MASON,12,2015,30
GABRIEL,13,2015,29
OLIVIER,13,2015,29
THOMAS,13,2015,29
JAMES,16,2015,28
ETHAN,16,2015,28
LUCAS,18,2015,27
JAXON,19,2015,26
ISAAC,19,2015,26
LIAM,1,2016,56
WILLIAM,2,2016,48
JACOB,3,2016,45
NOAH,4,2016,44
THOMAS,5,2016,42
BENJAMIN,6,2016,38
SAMUEL,7,2016,36
MASON,7,2016,36
JACK,9,2016,35
JAXON,10,2016,31
LINCOLN,10,2016,31
OWEN,12,2016,30
XAVIER,13,2016,29
CALEB,14,2016,28
ISAAC,15,2016,26
JACKSON,15,2016,26
OLIVER,15,2016,26
LUCAS,18,2016,25
JAMES,19,2016,24
CARTER,20,2016,23
OLIVIER,20,2016,23
LIAM,1,2017,60
NOAH,2,2017,44
BENJAMIN,3,2017,42
LOGAN,4,2017,41
WILLIAM,5,2017,40
LUCAS,6,2017,36
JACK,7,2017,33
WYATT,8,2017,32
SAMUEL,9,2017,31
THOMAS,10,2017,30
OLIVER,10,2017,30
MASON,10,2017,30
JAMES,10,2017,30
OWEN,14,2017,27
LINCOLN,14,2017,27
HUDSON,16,2017,25
XAVIER,17,2017,24
JACOB,17,2017,24
JAXON,19,2017,22
ALEXANDER,19,2017,22
WILLIAM,1,2018,63
LIAM,2,2018,50
NOAH,3,2018,46
OLIVER,4,2018,39
JACK,5,2018,38
JACOB,6,2018,35
LOGAN,7,2018,33
LUCAS,8,2018,32
HENRY,9,2018,28
OWEN,10,2018,27
BENJAMIN,10,2018,27
ETHAN,10,2018,27
MASON,13,2018,26
JAMES,14,2018,24
THOMAS,14,2018,24
XAVIER,14,2018,24
SAMUEL,17,2018,23
CALEB,17,2018,23
JACKSON,17,2018,23
