Name,Rank,Year,Freq
KENNETH,23,1968,1691
GREGORY,24,1968,1548
CHARLES,25,1968,1523
MICHAEL,1,1969,8544
DAVID,2,1969,6457
ROBERT,3,1969,6051
JOHN,4,1969,5167
JAMES,5,1969,4687
CHRISTOP*,6,1969,3518
RICHARD,7,1969,3363
STEVEN,8,1969,2893
MARK,9,1969,2889
BRIAN,10,1969,2796
WILLIAM,11,1969,2745
DANIEL,12,1969,2711
JEFFREY,13,1969,2689
JASON,14,1969,2619
ERIC,15,1969,2615
SCOTT,16,1969,2372
THOMAS,17,1969,2187
ANTHONY,18,1969,2152
JOSEPH,19,1969,2135
PAUL,19,1969,2135
TIMOTHY,21,1969,1959
MATTHEW,22,1969,1957
KEVIN,23,1969,1873
GREGORY,24,1969,1625
CHARLES,25,1969,1572
MICHAEL,1,1970,8411
DAVID,2,1970,6254
ROBERT,3,1970,5607
JOHN,4,1970,5022
JAMES,5,1970,4735
CHRISTOP*,6,1970,3923
JASON,7,1970,3891
RICHARD,8,1970,3258
WILLIAM,9,1970,2831
STEVEN,10,1970,2829
ERIC,11,1970,2787
JEFFREY,12,1970,2757
MARK,13,1970,2689
BRIAN,14,1970,2621
DANIEL,15,1970,2612
SCOTT,16,1970,2332
KEVIN,17,1970,2284
JOSEPH,18,1970,2226
MATTHEW,19,1970,2146
ANTHONY,20,1970,2114
THOMAS,21,1970,2011
PAUL,22,1970,1972
TIMOTHY,23,1970,1787
GREGORY,24,1970,1642
CHARLES,25,1970,1609
MICHAEL,1,1971,7006
DAVID,2,1971,5114
ROBERT,3,1971,4585
JOHN,4,1971,4220
JASON,5,1971,4200
CHRISTOP*,6,1971,3996
JAMES,7,1971,3892
RICHARD,8,1971,2723
DANIEL,9,1971,2485
BRIAN,10,1971,2452
ERIC,11,1971,2398
WILLIAM,12,1971,2387
MATTHEW,13,1971,2305
STEVEN,14,1971,2302
SCOTT,15,1971,2286
JEFFREY,16,1971,2253
MARK,17,1971,2025
KEVIN,18,1971,1953
JOSEPH,19,1971,1945
ANTHONY,20,1971,1798
THOMAS,21,1971,1678
PAUL,22,1971,1648
TIMOTHY,23,1971,1486
JOSE,24,1971,1364
CHARLES,25,1971,1318
MICHAEL,1,1972,6476
DAVID,2,1972,4539
CHRISTOP*,3,1972,4215
JASON,4,1972,3962
ROBERT,5,1972,3916
JAMES,6,1972,3441
JOHN,7,1972,3432
BRIAN,8,1972,2897
DANIEL,9,1972,2524
RICHARD,10,1972,2326
ERIC,11,1972,2266
MATTHEW,12,1972,2220
WILLIAM,13,1972,2011
STEVEN,14,1972,1925
JEFFREY,15,1972,1903
JOSEPH,16,1972,1814
MARK,17,1972,1754
SCOTT,18,1972,1753
ANTHONY,19,1972,1674
KEVIN,20,1972,1568
JOSE,21,1972,1514
PAUL,22,1972,1438
THOMAS,23,1972,1376
TIMOTHY,24,1972,1316
GREGORY,25,1972,1178
MICHAEL,1,1973,5960
JASON,2,1973,4360
DAVID,3,1973,4101
CHRISTOP*,4,1973,3696
ROBERT,5,1973,3498
JOHN,6,1973,3144
JAMES,7,1973,2977
BRIAN,8,1973,2798
DANIEL,9,1973,2768
MATTHEW,10,1973,2252
RICHARD,11,1973,2115
ERIC,12,1973,2038
WILLIAM,13,1973,1840
JOSEPH,14,1973,1788
JEFFREY,15,1973,1757
MARK,16,1973,1739
STEVEN,17,1973,1701
JOSE,18,1973,1685
ANTHONY,19,1973,1609
SCOTT,20,1973,1513
KEVIN,21,1973,1399
PAUL,22,1973,1298
RYAN,23,1973,1284
JOSHUA,24,1973,1266
THOMAS,25,1973,1251
MICHAEL,1,1974,6159
JASON,2,1974,4765
DAVID,3,1974,4325
CHRISTOP*,4,1974,3897
ROBERT,5,1974,3477
JOHN,6,1974,2976
BRIAN,7,1974,2952
DANIEL,8,1974,2942
JAMES,9,1974,2932
MATTHEW,10,1974,2527
RICHARD,11,1974,1959
ERIC,12,1974,1957
JOSE,13,1974,1944
JOSEPH,14,1974,1850
JEFFREY,15,1974,1786
WILLIAM,16,1974,1780
STEVEN,17,1974,1763
JOSHUA,18,1974,1654
ANTHONY,19,1974,1631
MARK,20,1974,1626
RYAN,21,1974,1517
SCOTT,22,1974,1511
KEVIN,23,1974,1413
AARON,24,1974,1258
PAUL,25,1974,1209
MICHAEL,1,1975,6278
JASON,2,1975,4347
DAVID,3,1975,4058
CHRISTOP*,4,1975,3858
ROBERT,5,1975,3437
DANIEL,6,1975,2944
JAMES,7,1975,2871
JOHN,8,1975,2834
MATTHEW,9,1975,2583
BRIAN,10,1975,2565
JOSE,11,1975,2113
RICHARD,12,1975,1965
JOSEPH,13,1975,1867
JOSHUA,14,1975,1864
ERIC,15,1975,1840
RYAN,16,1975,1833
JEFFREY,17,1975,1706
WILLIAM,18,1975,1703
STEVEN,19,1975,1695
ANTHONY,20,1975,1623
SCOTT,21,1975,1463
MARK,22,1975,1427
KEVIN,23,1975,1268
JUAN,24,1975,1263
JEREMY,25,1975,1254
MICHAEL,1,1976,6196
DAVID,2,1976,4328
JASON,3,1976,4316
CHRISTOP*,4,1976,3882
ROBERT,5,1976,3385
DANIEL,6,1976,3179
JAMES,7,1976,2893
JOHN,8,1976,2800
MATTHEW,9,1976,2738
BRIAN,10,1976,2678
JOSE,11,1976,2336
JOSEPH,12,1976,2135
ERIC,13,1976,2068
JOSHUA,14,1976,2020
RYAN,15,1976,2004
RICHARD,16,1976,1938
ANTHONY,17,1976,1737
STEVEN,17,1976,1737
WILLIAM,19,1976,1699
JEFFREY,20,1976,1594
JUAN,21,1976,1576
JEREMY,22,1976,1519
KEVIN,23,1976,1509
MARK,24,1976,1369
SCOTT,25,1976,1328
MICHAEL,1,1977,6387
DAVID,2,1977,4395
JASON,3,1977,4384
CHRISTOP*,4,1977,4094
DANIEL,5,1977,3373
ROBERT,6,1977,3365
JAMES,7,1977,2966
BRIAN,8,1977,2933
MATTHEW,9,1977,2850
JOHN,10,1977,2800
RYAN,11,1977,2467
JOSHUA,12,1977,2439
JOSEPH,13,1977,2329
JOSE,14,1977,2310
RICHARD,15,1977,2087
ERIC,16,1977,2019
ANTHONY,17,1977,1880
KEVIN,18,1977,1828
WILLIAM,19,1977,1718
STEVEN,20,1977,1696
JEREMY,21,1977,1662
JEFFREY,22,1977,1654
JUAN,23,1977,1373
SCOTT,24,1977,1365
ANDREW,25,1977,1355
MICHAEL,1,1978,6546
DAVID,2,1978,4576
JASON,3,1978,4285
CHRISTOPHER,4,1978,4127
DANIEL,5,1978,3422
ROBERT,6,1978,3332
JAMES,7,1978,3111
MATTHEW,8,1978,3007
JOHN,9,1978,2920
BRIAN,10,1978,2767
JOSHUA,11,1978,2550
JOSE,12,1978,2512
JOSEPH,13,1978,2504
RYAN,14,1978,2432
ANTHONY,15,1978,2049
ERIC,16,1978,1957
RICHARD,17,1978,1944
STEVEN,18,1978,1889
NICHOLAS,19,1978,1785
WILLIAM,20,1978,1701
KEVIN,21,1978,1694
JEFFREY,22,1978,1576
ANDREW,23,1978,1466
JUAN,24,1978,1452
JUSTIN,25,1978,1410
MICHAEL,1,1979,6589
DAVID,2,1979,4872
CHRISTOPHER,3,1979,4785
JASON,4,1979,4107
DANIEL,5,1979,3533
ROBERT,6,1979,3438
JOHN,7,1979,2985
JAMES,8,1979,2982
MATTHEW,8,1979,2982
JOSHUA,10,1979,2884
RYAN,11,1979,2871
BRIAN,12,1979,2667
JOSE,13,1979,2666
JOSEPH,14,1979,2642
ANTHONY,15,1979,2083
ERIC,16,1979,2072
NICHOLAS,17,1979,2071
RICHARD,18,1979,2046
STEVEN,19,1979,1856
WILLIAM,20,1979,1738
KEVIN,21,1979,1680
JEFFREY,22,1979,1614
JUSTIN,23,1979,1569
ANDREW,24,1979,1563
JUAN,25,1979,1560
MICHAEL,1,1980,6905
DAVID,2,1980,5042
CHRISTOPHER,3,1980,4824
DANIEL,4,1980,4127
JASON,5,1980,4105
ROBERT,6,1980,3492
MATTHEW,7,1980,3350
JOSHUA,8,1980,3116
JAMES,9,1980,3028
JOHN,10,1980,3004
RYAN,11,1980,2971
JOSE,12,1980,2901
JOSEPH,13,1980,2863
BRIAN,14,1980,2737
JUSTIN,15,1980,2404
ERIC,16,1980,2303
RICHARD,17,1980,2124
ANTHONY,18,1980,2083
NICHOLAS,19,1980,2073
STEVEN,20,1980,1886
ANDREW,21,1980,1739
JUAN,22,1980,1732
WILLIAM,23,1980,1723
JONATHAN,24,1980,1716
KEVIN,25,1980,1637
MICHAEL,1,1981,7221
CHRISTOPHER,2,1981,5226
DAVID,3,1981,4901
DANIEL,4,1981,4313
MATTHEW,5,1981,3831
ROBERT,6,1981,3743
JASON,7,1981,3708
JOSHUA,8,1981,3362
JOHN,9,1981,3213
RYAN,10,1981,3153
JOSE,11,1981,3084
JOSEPH,12,1981,3060
JAMES,13,1981,3037
BRIAN,14,1981,2609
JUSTIN,15,1981,2440
ANTHONY,16,1981,2340
JONATHAN,17,1981,2245
RICHARD,18,1981,2194
ERIC,19,1981,2109
NICHOLAS,20,1981,2048
STEVEN,21,1981,1972
BRANDON,22,1981,1915
ANDREW,23,1981,1845
WILLIAM,24,1981,1787
JUAN,25,1981,1776
MICHAEL,1,1982,7155
CHRISTOPHER,2,1982,6095
DAVID,3,1982,5112
DANIEL,4,1982,4583
MATTHEW,5,1982,4065
ROBERT,6,1982,3651
JASON,7,1982,3592
JOSHUA,8,1982,3216
JAMES,9,1982,3202
RYAN,10,1982,3123
JOHN,11,1982,3105
JOSEPH,12,1982,3061
JOSE,13,1982,3016
BRIAN,14,1982,2724
JUSTIN,15,1982,2580
ANTHONY,16,1982,2473
JONATHAN,17,1982,2445
ANDREW,18,1982,2322
NICHOLAS,19,1982,2253
RICHARD,20,1982,2248
ERIC,21,1982,2104
STEVEN,22,1982,2093
WILLIAM,23,1982,2000
BRANDON,24,1982,1915
KEVIN,25,1982,1836
MICHAEL,1,1983,7424
CHRISTOPHER,2,1983,6374
DAVID,3,1983,4950
DANIEL,4,1983,4749
MATTHEW,5,1983,4660
ROBERT,6,1983,3599
JASON,7,1983,3403
RYAN,8,1983,3346
JOSHUA,9,1983,3294
JOSEPH,10,1983,3099
JAMES,11,1983,3087
JOHN,12,1983,3039
JOSE,13,1983,2760
BRIAN,14,1983,2670
ANDREW,15,1983,2615
ANTHONY,16,1983,2464
JONATHAN,17,1983,2448
JUSTIN,18,1983,2442
ERIC,19,1983,2329
NICHOLAS,20,1983,2283
STEVEN,21,1983,2255
RICHARD,22,1983,2199
BRANDON,23,1983,2183
WILLIAM,24,1983,2094
KEVIN,25,1983,1933
MICHAEL,1,1984,7482
CHRISTOPHER,2,1984,6536
DAVID,3,1984,5100
DANIEL,4,1984,5020
MATTHEW,5,1984,4683
ROBERT,6,1984,3534
JOSHUA,7,1984,3406
RYAN,8,1984,3403
JAMES,9,1984,3145
JOHN,10,1984,3075
JOSEPH,11,1984,3027
JASON,12,1984,2966
ANTHONY,13,1984,2839
JOSE,14,1984,2822
ANDREW,15,1984,2751
BRIAN,16,1984,2725
JONATHAN,17,1984,2584
NICHOLAS,18,1984,2478
JUSTIN,19,1984,2378
BRANDON,20,1984,2367
ERIC,21,1984,2334
STEVEN,22,1984,2284
RICHARD,23,1984,2165
ADAM,24,1984,2064
WILLIAM,25,1984,1992
MICHAEL,1,1985,7261
CHRISTOPHER,2,1985,6774
DANIEL,3,1985,5443
DAVID,4,1985,5240
MATTHEW,5,1985,4491
ROBERT,6,1985,3694
JOSHUA,7,1985,3673
RYAN,8,1985,3566
ANDREW,9,1985,3421
JAMES,10,1985,3228
ANTHONY,11,1985,3094
JOSE,12,1985,3068
JOSEPH,13,1985,3054
JOHN,14,1985,3008
JONATHAN,15,1985,2920
BRANDON,16,1985,2703
JASON,17,1985,2696
NICHOLAS,18,1985,2654
BRIAN,19,1985,2557
ERIC,20,1985,2501
STEVEN,21,1985,2500
JUSTIN,22,1985,2245
RICHARD,23,1985,2227
KEVIN,24,1985,2221
WILLIAM,25,1985,2073
MICHAEL,1,1986,7278
CHRISTOPHER,2,1986,6503
DANIEL,3,1986,5398
DAVID,4,1986,5253
MATTHEW,5,1986,4664
ANDREW,6,1986,3990
ROBERT,7,1986,3711
RYAN,8,1986,3502
JOSHUA,9,1986,3435
ANTHONY,10,1986,3108
JAMES,11,1986,3069
JOSE,12,1986,3017
JOSEPH,12,1986,3017
JONATHAN,14,1986,2930
JOHN,15,1986,2860
NICHOLAS,16,1986,2685
JASON,17,1986,2633
BRANDON,18,1986,2524
ERIC,19,1986,2464
STEVEN,20,1986,2437
KEVIN,21,1986,2381
JUSTIN,22,1986,2296
BRIAN,23,1986,2283
RICHARD,24,1986,2129
KYLE,25,1986,2095
MICHAEL,1,1987,7448
CHRISTOPHER,2,1987,6564
DANIEL,3,1987,5400
DAVID,4,1987,5312
MATTHEW,5,1987,4684
ANDREW,6,1987,4366
JOSHUA,7,1987,3760
ROBERT,8,1987,3566
RYAN,9,1987,3444
ANTHONY,10,1987,3424
JOSE,11,1987,3284
JOSEPH,12,1987,3147
JONATHAN,13,1987,3114
JOHN,14,1987,2997
JAMES,15,1987,2965
JUSTIN,16,1987,2947
KEVIN,17,1987,2759
ERIC,18,1987,2726
NICHOLAS,19,1987,2700
BRIAN,20,1987,2460
JASON,21,1987,2431
STEVEN,22,1987,2372
BRANDON,23,1987,2313
KYLE,24,1987,2228
RICHARD,25,1987,2141
MICHAEL,1,1988,7815
CHRISTOPHER,2,1988,6504
DANIEL,3,1988,5397
DAVID,4,1988,5160
MATTHEW,5,1988,4858
ANDREW,6,1988,4563
JOSHUA,7,1988,3985
ROBERT,8,1988,3641
ANTHONY,9,1988,3581
JOSE,10,1988,3538
JONATHAN,11,1988,3507
RYAN,12,1988,3381
JUSTIN,13,1988,3301
JOSEPH,14,1988,3284
JAMES,15,1988,3112
NICHOLAS,16,1988,3099
JOHN,17,1988,2940
KEVIN,18,1988,2876
ERIC,19,1988,2640
BRIAN,20,1988,2586
STEVEN,21,1988,2478
BRANDON,22,1988,2355
ALEXANDER,23,1988,2266
KYLE,24,1988,2230
RICHARD,25,1988,2160
MICHAEL,1,1989,7783
CHRISTOPHER,2,1989,6417
DANIEL,3,1989,5511
DAVID,4,1989,5290
MATTHEW,5,1989,4664
ANDREW,6,1989,4360
JOSHUA,7,1989,4216
JOSE,8,1989,4122
ANTHONY,9,1989,3705
ROBERT,10,1989,3699
JONATHAN,11,1989,3562
RYAN,12,1989,3506
JOSEPH,13,1989,3357
NICHOLAS,14,1989,3244
KEVIN,15,1989,3107
JAMES,16,1989,3054
JUSTIN,17,1989,2980
JOHN,18,1989,2956
ERIC,19,1989,2644
STEVEN,20,1989,2476
KYLE,21,1989,2369
ALEXANDER,22,1989,2304
BRIAN,23,1989,2297
RICHARD,24,1989,2237
WILLIAM,25,1989,2204
MICHAEL,1,1990,8093
CHRISTOPHER,2,1990,6537
DANIEL,3,1990,5692
DAVID,4,1990,5257
JOSE,5,1990,4903
MATTHEW,6,1990,4805
ANDREW,7,1990,4481
JOSHUA,8,1990,4223
JONATHAN,9,1990,4040
ANTHONY,10,1990,3908
RYAN,11,1990,3615
ROBERT,12,1990,3561
JOSEPH,13,1990,3534
NICHOLAS,14,1990,3457
KEVIN,15,1990,3262
JAMES,16,1990,3071
JUSTIN,17,1990,2988
ERIC,18,1990,2978
JOHN,19,1990,2878
JUAN,20,1990,2737
KYLE,21,1990,2633
STEVEN,22,1990,2630
ALEXANDER,23,1990,2536
BRIAN,24,1990,2325
LUIS,25,1990,2268
MICHAEL,1,1991,7456
CHRISTOPHER,2,1991,5672
DANIEL,3,1991,5412
JOSE,4,1991,4986
DAVID,5,1991,4779
MATTHEW,6,1991,4414
ANDREW,7,1991,4247
JOSHUA,8,1991,4222
ANTHONY,9,1991,4110
JONATHAN,10,1991,4051
KEVIN,11,1991,3526
JOSEPH,12,1991,3513
RYAN,13,1991,3281
ROBERT,14,1991,3190
NICHOLAS,15,1991,3188
JAMES,16,1991,2952
JUAN,17,1991,2777
BRANDON,18,1991,2736
ERIC,19,1991,2732
ALEXANDER,20,1991,2722
JOHN,21,1991,2668
JUSTIN,22,1991,2575
KYLE,23,1991,2508
JACOB,24,1991,2413
STEVEN,25,1991,2404
MICHAEL,1,1992,6488
DANIEL,2,1992,5303
CHRISTOPHER,3,1992,5102
JOSE,4,1992,4980
DAVID,5,1992,4748
ANDREW,6,1992,4112
MATTHEW,7,1992,4008
ANTHONY,8,1992,3949
JONATHAN,9,1992,3817
JOSHUA,10,1992,3725
KEVIN,11,1992,3489
JOSEPH,12,1992,3179
RYAN,13,1992,3120
BRANDON,14,1992,3108
NICHOLAS,15,1992,3053
JUAN,16,1992,2838
ROBERT,17,1992,2824
ALEXANDER,18,1992,2811
CHRISTIAN,19,1992,2809
JAMES,20,1992,2685
JOHN,21,1992,2567
JACOB,22,1992,2500
ERIC,23,1992,2496
TYLER,23,1992,2496
LUIS,25,1992,2432
MICHAEL,1,1993,5692
DANIEL,2,1993,5190
JOSE,3,1993,4924
CHRISTOPHER,4,1993,4600
DAVID,5,1993,4337
ANDREW,6,1993,3911
ANTHONY,7,1993,3821
MATTHEW,8,1993,3743
JOSHUA,9,1993,3683
KEVIN,10,1993,3570
JONATHAN,11,1993,3507
RYAN,12,1993,3128
NICHOLAS,13,1993,3096
JOSEPH,14,1993,3091
BRANDON,15,1993,3013
ALEXANDER,16,1993,2793
CHRISTIAN,17,1993,2768
JACOB,18,1993,2753
JUAN,19,1993,2651
ROBERT,20,1993,2622
LUIS,21,1993,2522
TYLER,22,1993,2460
JOHN,23,1993,2405
JAMES,24,1993,2349
ERIC,25,1993,2194
DANIEL,1,1994,5044
MICHAEL,2,1994,4998
JOSE,3,1994,4717
CHRISTOPHER,4,1994,4172
DAVID,5,1994,4005
ANTHONY,6,1994,3856
ANDREW,7,1994,3756
MATTHEW,8,1994,3521
JOSHUA,9,1994,3509
KEVIN,10,1994,3342
JONATHAN,11,1994,3308
BRANDON,12,1994,3258
JOSEPH,13,1994,3026
JACOB,14,1994,2909
RYAN,15,1994,2860
NICHOLAS,16,1994,2831
JUAN,17,1994,2656
ALEXANDER,18,1994,2552
CHRISTIAN,19,1994,2542
TYLER,20,1994,2432
ROBERT,21,1994,2420
LUIS,22,1994,2364
JOHN,23,1994,2301
JAMES,24,1994,2244
JUSTIN,25,1994,2229
DANIEL,1,1995,4936
MICHAEL,2,1995,4674
JOSE,3,1995,4494
CHRISTOPHER,4,1995,4013
DAVID,5,1995,3956
ANTHONY,6,1995,3901
ANDREW,7,1995,3609
MATTHEW,8,1995,3502
JOSHUA,9,1995,3449
JONATHAN,10,1995,3220
JACOB,11,1995,3106
JOSEPH,12,1995,3092
KEVIN,13,1995,3079
NICHOLAS,14,1995,2963
BRANDON,15,1995,2779
CHRISTIAN,16,1995,2761
RYAN,17,1995,2669
JUAN,18,1995,2468
ALEXANDER,19,1995,2453
JUSTIN,20,1995,2424
TYLER,21,1995,2385
ROBERT,22,1995,2213
LUIS,23,1995,2174
AUSTIN,24,1995,2145
JESUS,25,1995,2065
DANIEL,1,1996,4623
JOSE,2,1996,4546
MICHAEL,3,1996,4292
DAVID,4,1996,3951
CHRISTOPHER,5,1996,3896
ANTHONY,6,1996,3845
ANDREW,7,1996,3540
JONATHAN,8,1996,3319
MATTHEW,9,1996,3309
JOSHUA,10,1996,3308
JOSEPH,11,1996,3009
CHRISTIAN,12,1996,2977
JACOB,13,1996,2976
NICHOLAS,14,1996,2829
BRANDON,15,1996,2818
KEVIN,16,1996,2815
JUAN,17,1996,2508
RYAN,18,1996,2458
ALEXANDER,19,1996,2258
JUSTIN,20,1996,2253
LUIS,21,1996,2237
AUSTIN,22,1996,2096
TYLER,23,1996,2072
ROBERT,24,1996,2032
JESUS,25,1996,2006
DANIEL,1,1997,4393
MICHAEL,2,1997,4244
JOSE,3,1997,4110
ANTHONY,4,1997,3854
CHRISTOPHER,5,1997,3680
DAVID,6,1997,3669
ANDREW,7,1997,3527
JACOB,8,1997,3206
MATTHEW,9,1997,3198
JONATHAN,10,1997,3178
JOSHUA,11,1997,3071
JOSEPH,12,1997,2851
BRANDON,13,1997,2818
NICHOLAS,14,1997,2610
CHRISTIAN,15,1997,2576
KEVIN,16,1997,2544
LUIS,17,1997,2462
RYAN,18,1997,2344
JUAN,19,1997,2324
ALEXANDER,20,1997,2162
JUSTIN,21,1997,2139
JESUS,22,1997,2006
AUSTIN,23,1997,1935
TYLER,24,1997,1861
JOHN,25,1997,1810
DANIEL,1,1998,4311
JOSE,2,1998,4265
MICHAEL,3,1998,4118
ANTHONY,4,1998,3864
JACOB,5,1998,3548
DAVID,6,1998,3449
ANDREW,7,1998,3430
MATTHEW,8,1998,3413
CHRISTOPHER,9,1998,3386
JOSHUA,10,1998,3230
JONATHAN,11,1998,3070
JOSEPH,12,1998,2938
NICHOLAS,13,1998,2744
BRANDON,14,1998,2727
RYAN,15,1998,2423
CHRISTIAN,16,1998,2353
JUAN,17,1998,2349
LUIS,18,1998,2299
ALEXANDER,19,1998,2228
KEVIN,20,1998,2219
JUSTIN,21,1998,2084
ANGEL,22,1998,1946
JESUS,23,1998,1918
TYLER,24,1998,1814
ROBERT,25,1998,1781
DANIEL,1,1999,4328
JOSE,2,1999,3836
ANTHONY,3,1999,3786
MICHAEL,4,1999,3721
ANDREW,5,1999,3577
DAVID,6,1999,3459
JACOB,7,1999,3445
MATTHEW,8,1999,3285
CHRISTOPHER,9,1999,3237
JOSHUA,10,1999,3117
