Name,Rank,Year,Freq
SARAH,4,1989,102
MELISSA,5,1989,86
AMANDA,6,1989,82
STEPHANIE,7,1989,67
BRITTANY,8,1989,62
JENNIFER,8,1989,62
MARIE,10,1989,58
JULIE,11,1989,55
EMILY,12,1989,54
LAURA,13,1989,53
MEGAN,14,1989,51
KAYLA,14,1989,51
VANESSA,16,1989,50
KATELYN,17,1989,49
TIFFANY,18,1989,46
NICOLE,19,1989,45
COURTNEY,20,1989,43
JESSICA,1,1990,208
SAMANTHA,2,1990,108
AMANDA,3,1990,95
SARAH,4,1990,91
ASHLEY,5,1990,87
KAYLA,6,1990,75
STEPHANIE,7,1990,70
BRITTANY,8,1990,68
VANESSA,9,1990,61
MELISSA,10,1990,59
EMILY,11,1990,57
REBECCA,12,1990,56
JENNIFER,13,1990,52
MARIE,14,1990,49
JULIE,15,1990,46
MEGAN,16,1990,45
LAURA,17,1990,42
KATELYN,18,1990,41
COURTNEY,19,1990,37
DANIELLE,20,1990,36
CHRISTINE,20,1990,36
JESSICA,1,1991,176
SAMANTHA,2,1991,88
ASHLEY,3,1991,84
SARAH,4,1991,83
STEPHANIE,5,1991,71
KAYLA,6,1991,70
EMILY,7,1991,65
AMANDA,8,1991,61
MELISSA,9,1991,60
BRITTANY,10,1991,59
JENNIFER,11,1991,56
VANESSA,12,1991,53
REBECCA,13,1991,51
MEGAN,14,1991,50
JULIE,15,1991,45
LAURA,16,1991,44
MARIE,16,1991,44
COURTNEY,18,1991,43
JENNA,19,1991,42
KELSEY,20,1991,37
JESSICA,1,1992,170
SAMANTHA,2,1992,100
ASHLEY,3,1992,98
SARAH,4,1992,85
STEPHANIE,5,1992,70
KAYLA,6,1992,68
BRITTANY,7,1992,67
MEGAN,8,1992,66
EMILY,9,1992,60
JULIE,10,1992,53
MELISSA,11,1992,51
REBECCA,12,1992,49
VANESSA,13,1992,47
JENNA,14,1992,45
LAURA,14,1992,45
KELSEY,16,1992,44
JENNIFER,16,1992,44
AMANDA,18,1992,43
COURTNEY,19,1992,41
MARIE,20,1992,39
JESSICA,1,1993,132
SAMANTHA,2,1993,79
SARAH,2,1993,79
EMILY,4,1993,77
ASHLEY,5,1993,72
BRITTANY,6,1993,62
REBECCA,7,1993,58
JULIE,8,1993,50
VANESSA,9,1993,48
KELSEY,9,1993,48
STEPHANIE,11,1993,47
JENNIFER,12,1993,44
AMANDA,13,1993,42
LAURA,14,1993,41
KAYLA,14,1993,41
MARIE,16,1993,39
JENNA,17,1993,38
DANIELLE,17,1993,38
MICHELLE,19,1993,37
MEGAN,19,1993,37
JESSICA,1,1994,117
SAMANTHA,2,1994,94
EMILY,3,1994,78
SARAH,4,1994,65
ASHLEY,5,1994,64
REBECCA,6,1994,63
KELSEY,7,1994,60
BRITTANY,8,1994,55
STEPHANIE,9,1994,44
KAYLA,10,1994,43
MELISSA,11,1994,42
MEGAN,12,1994,41
TAYLOR,13,1994,40
JENNIFER,13,1994,40
MORGAN,13,1994,40
MARIE,16,1994,38
JENNA,17,1994,36
AMANDA,18,1994,35
KATELYN,18,1994,35
VANESSA,20,1994,34
JESSICA,1,1995,109
ASHLEY,2,1995,70
SARAH,3,1995,69
MEGAN,4,1995,60
SAMANTHA,5,1995,59
EMILY,6,1995,57
BRITTANY,7,1995,52
KAYLA,8,1995,44
REBECCA,9,1995,43
COURTNEY,10,1995,40
AMANDA,11,1995,36
KELSEY,12,1995,34
VANESSA,12,1995,34
MELISSA,14,1995,33
TAYLOR,15,1995,32
MARIE,15,1995,32
LAURA,17,1995,31
AMY,17,1995,31
DANIELLE,17,1995,31
JENNIFER,20,1995,29
JESSICA,1,1996,92
EMILY,2,1996,78
SARAH,3,1996,61
COURTNEY,4,1996,50
SAMANTHA,4,1996,50
REBECCA,6,1996,47
ASHLEY,7,1996,44
MEGAN,8,1996,43
BRITTANY,9,1996,38
TAYLOR,10,1996,37
KRISTEN,11,1996,32
MADISON,12,1996,31
HANNAH,12,1996,31
EMMA,12,1996,31
KELSEY,15,1996,30
KAYLA,16,1996,29
VANESSA,17,1996,28
JULIE,17,1996,28
RACHEL,19,1996,27
LAURA,20,1996,25
JESSICA,1,1997,74
SARAH,2,1997,72
EMILY,3,1997,71
SAMANTHA,4,1997,63
MEGAN,5,1997,44
HANNAH,6,1997,41
ASHLEY,7,1997,40
REBECCA,8,1997,39
TAYLOR,8,1997,39
LAUREN,10,1997,34
EMMA,10,1997,34
GABRIELLE,12,1997,33
JENNA,13,1997,30
MACKENZIE,13,1997,30
RACHEL,15,1997,28
KAYLA,15,1997,28
DANIELLE,17,1997,27
MADISON,18,1997,26
ALYSSA,18,1997,26
MORGAN,18,1997,26
EMILY,1,1998,84
EMMA,2,1998,65
JESSICA,2,1998,65
SARAH,4,1998,61
MEGAN,5,1998,55
TAYLOR,6,1998,46
SAMANTHA,7,1998,44
HANNAH,8,1998,40
MADISON,9,1998,36
VANESSA,10,1998,34
BRITTANY,10,1998,34
MACKENZIE,12,1998,31
KAYLA,13,1998,30
ALEXANDRA,14,1998,29
EMILIE,14,1998,29
GABRIELLE,16,1998,28
OLIVIA,16,1998,28
LAUREN,16,1998,28
ALYSSA,19,1998,27
ASHLEY,19,1998,27
EMILY,1,1999,83
EMMA,2,1999,62
TAYLOR,3,1999,58
SARAH,4,1999,56
JESSICA,5,1999,55
HANNAH,6,1999,49
MEGAN,7,1999,47
MADISON,7,1999,47
SAMANTHA,9,1999,38
ALYSSA,10,1999,37
MACKENZIE,11,1999,32
ASHLEY,12,1999,29
LAUREN,13,1999,26
KAYLA,14,1999,25
OLIVIA,15,1999,24
ISABELLE,15,1999,24
JASMINE,17,1999,23
BRITTANY,17,1999,23
EMILIE,17,1999,23
MORGAN,17,1999,23
EMILY,1,2000,88
EMMA,2,2000,77
MADISON,3,2000,67
SARAH,4,2000,65
HANNAH,5,2000,55
OLIVIA,6,2000,41
TAYLOR,7,2000,40
ASHLEY,8,2000,39
JESSICA,8,2000,39
LAUREN,10,2000,36
MEGAN,10,2000,36
MACKENZIE,12,2000,35
JENNA,13,2000,30
SAMANTHA,14,2000,29
ABIGAIL,15,2000,28
KAYLA,15,2000,28
GABRIELLE,17,2000,26
SOPHIE,18,2000,25
KAITLYN,19,2000,23
RACHEL,20,2000,22
EMILY,1,2001,68
EMMA,2,2001,60
MADISON,3,2001,59
HANNAH,4,2001,47
JESSICA,5,2001,46
SARAH,6,2001,41
ABIGAIL,7,2001,36
GABRIELLE,8,2001,35
MEGAN,9,2001,34
ASHLEY,9,2001,34
GRACE,11,2001,33
TAYLOR,12,2001,32
REBECCA,12,2001,32
MACKENZIE,12,2001,32
OLIVIA,15,2001,31
CHLOE,16,2001,30
ALYSSA,16,2001,30
SAMANTHA,18,2001,29
KAYLA,19,2001,27
LAUREN,19,2001,27
EMMA,1,2002,89
EMILY,2,2002,70
MADISON,3,2002,61
HANNAH,4,2002,48
SARAH,5,2002,37
RACHEL,6,2002,35
ALYSSA,6,2002,35
OLIVIA,8,2002,34
TAYLOR,9,2002,33
ABIGAIL,9,2002,33
MEGAN,11,2002,32
CHLOE,11,2002,32
ASHLEY,13,2002,30
SOPHIE,14,2002,29
GABRIELLE,15,2002,28
CHLOÉ,16,2002,27
MACKENZIE,16,2002,27
REBECCA,16,2002,27
JESSICA,19,2002,25
ISABELLE,19,2002,25
EMMA,1,2003,112
MADISON,2,2003,66
EMILY,3,2003,61
ABIGAIL,4,2003,48
SARAH,5,2003,45
OLIVIA,6,2003,44
HANNAH,6,2003,44
TAYLOR,8,2003,40
JENNA,9,2003,39
GRACE,10,2003,35
PAIGE,11,2003,30
JESSICA,12,2003,29
SOPHIE,13,2003,28
CHLOE,13,2003,28
HAILEY,15,2003,27
JASMINE,16,2003,26
MEGAN,16,2003,26
MACKENZIE,18,2003,24
BRIANNA,18,2003,24
EMMA,1,2004,96
EMILY,2,2004,59
HANNAH,3,2004,46
SARAH,3,2004,46
MADISON,5,2004,45
OLIVIA,6,2004,35
CHLOE,7,2004,34
ABIGAIL,8,2004,32
GABRIELLE,9,2004,30
LAUREN,9,2004,30
JESSICA,11,2004,27
AUDREY,11,2004,27
JASMINE,13,2004,26
GRACE,13,2004,26
HAILEY,13,2004,26
KAYLA,13,2004,26
TAYLOR,17,2004,25
MACKENZIE,18,2004,24
JENNA,18,2004,24
ISABELLE,18,2004,24
EMMA,1,2005,96
EMILY,2,2005,60
MADISON,3,2005,51
OLIVIA,4,2005,42
SARAH,5,2005,41
HANNAH,6,2005,36
ABIGAIL,7,2005,34
CHLOE,8,2005,33
GRACE,9,2005,30
AUDREY,10,2005,29
SOPHIE,11,2005,26
LAUREN,11,2005,26
HAILEY,13,2005,25
JESSICA,13,2005,25
TAYLOR,15,2005,24
GABRIELLE,15,2005,24
AVA,15,2005,24
ASHLEY,18,2005,23
MACKENZIE,18,2005,23
ELLA,20,2005,22
EMMA,1,2006,68
OLIVIA,2,2006,60
MADISON,3,2006,44
EMILY,4,2006,42
HANNAH,5,2006,40
ABIGAIL,6,2006,39
AUDREY,7,2006,33
AVA,7,2006,33
LAUREN,9,2006,32
LILY,10,2006,31
SARAH,10,2006,31
ISABELLE,10,2006,31
BROOKE,13,2006,28
ELLA,13,2006,28
CHLOE,15,2006,26
GRACE,16,2006,25
HAILEY,17,2006,24
ALYSSA,18,2006,23
ISABELLA,19,2006,22
GABRIELLE,19,2006,22
EMMA,1,2007,69
MADISON,2,2007,58
OLIVIA,3,2007,55
ABIGAIL,4,2007,41
AVA,5,2007,39
EMILY,6,2007,37
GABRIELLE,7,2007,35
SOPHIE,8,2007,33
ALYSSA,9,2007,31
SARAH,10,2007,29
JASMINE,11,2007,28
ELLA,11,2007,28
ISABELLE,11,2007,28
BROOKLYN,14,2007,27
HANNAH,15,2007,26
BRIANNA,16,2007,24
CHLOE,16,2007,24
GRACE,18,2007,23
TAYLOR,19,2007,22
ADDISON,20,2007,21
EMMA,1,2008,66
MADISON,2,2008,47
OLIVIA,2,2008,47
SOPHIE,4,2008,39
EMILY,5,2008,36
AVA,6,2008,35
HAILEY,7,2008,34
CHLOE,8,2008,33
LILY,8,2008,33
ABIGAIL,8,2008,33
HANNAH,8,2008,33
CHLOÉ,12,2008,28
BROOKE,12,2008,28
CLAIRE,14,2008,27
ISABELLE,15,2008,26
GABRIELLE,16,2008,25
ALEXIS,16,2008,25
AUDREY,18,2008,24
ANNA,18,2008,24
BROOKLYN,18,2008,24
EMMA,1,2009,63
OLIVIA,2,2009,53
MADISON,3,2009,48
ALEXIS,4,2009,47
SOPHIE,5,2009,41
LILY,6,2009,40
AVA,7,2009,39
ABIGAIL,8,2009,37
EMILY,9,2009,32
CHLOE,10,2009,30
HANNAH,11,2009,29
AUDREY,12,2009,28
GRACE,12,2009,28
ISABELLE,14,2009,27
MYA,15,2009,26
LEAH,16,2009,25
CLAIRE,17,2009,24
SARAH,17,2009,24
ELLA,17,2009,24
ISABELLA,17,2009,24
EMMA,1,2010,55
AVA,2,2010,53
SOPHIE,3,2010,52
OLIVIA,4,2010,49
CHLOE,5,2010,37
EMILY,5,2010,37
SOPHIA,7,2010,36
ELLA,7,2010,36
ABIGAIL,7,2010,36
ISABELLA,10,2010,35
LILY,11,2010,32
MADISON,12,2010,31
ISABELLE,13,2010,27
MIA,14,2010,26
LEAH,15,2010,25
BROOKLYN,15,2010,25
GRACE,17,2010,23
MYA,17,2010,23
LAUREN,19,2010,22
CLAIRE,19,2010,22
EMMA,1,2011,63
OLIVIA,2,2011,54
AVA,3,2011,41
CHLOE,4,2011,36
SOPHIA,5,2011,34
EMILY,6,2011,33
SOPHIE,7,2011,32
ABIGAIL,8,2011,30
LILY,9,2011,28
ELLA,10,2011,27
CHARLOTTE,11,2011,26
MADISON,12,2011,25
GRACE,12,2011,25
HAILEY,12,2011,25
ADDISON,15,2011,24
ALEXIS,15,2011,24
LEAH,15,2011,24
AUDREY,18,2011,23
JASMINE,19,2011,22
CLAIRE,19,2011,22
OLIVIA,1,2012,52
EMMA,2,2012,50
SOPHIA,3,2012,44
LILY,4,2012,41
ABIGAIL,5,2012,32
SOPHIE,5,2012,32
AVA,7,2012,31
CHLOE,8,2012,29
MIA,9,2012,26
CLAIRE,10,2012,25
ALEXIS,10,2012,25
MADISON,12,2012,24
CHARLOTTE,12,2012,24
ISABELLA,12,2012,24
HANNAH,12,2012,24
EMILY,12,2012,24
BROOKLYN,17,2012,22
AUDREY,18,2012,21
ZOEY,19,2012,20
ELLA,20,2012,19
ANNABELLE,20,2012,19
OLIVIA,1,2013,62
EMMA,2,2013,54
CHARLOTTE,3,2013,33
SOPHIE,3,2013,33
SOPHIA,5,2013,30
ABIGAIL,5,2013,30
SADIE,7,2013,28
MIA,7,2013,28
EMILY,7,2013,28
ELLA,10,2013,27
LILY,10,2013,27
AVA,12,2013,25
MADISON,13,2013,24
GRACE,14,2013,23
ELLIE,15,2013,22
CHLOE,15,2013,22
AVERY,15,2013,22
ADDISON,15,2013,22
BROOKLYN,19,2013,20
ISABELLA,19,2013,20
OLIVIA,1,2014,58
EMMA,1,2014,58
AVA,3,2014,31
MADISON,4,2014,30
CHARLOTTE,4,2014,30
LILY,6,2014,29
MIA,7,2014,28
SADIE,8,2014,27
AUDREY,8,2014,27
ELLA,10,2014,25
GRACE,11,2014,24
EMILY,12,2014,23
SOPHIE,12,2014,23
AVERY,14,2014,22
SOPHIA,14,2014,22
ANNABELLE,16,2014,21
CHLOE,16,2014,21
EVELYN,16,2014,21
ABIGAIL,19,2014,19
ISABELLE,19,2014,19
EMMA,1,2015,52
OLIVIA,2,2015,50
EMILY,3,2015,33
CHARLOTTE,4,2015,28
MIA,5,2015,26
SOPHIA,5,2015,26
ISABELLA,7,2015,24
SADIE,8,2015,23
GRACE,9,2015,22
MADISON,10,2015,21
AVA,10,2015,21
JADE,12,2015,20
ELLA,12,2015,20
AVERY,14,2015,19
ELLIE,14,2015,19
ARIA,14,2015,19
AMELIA,14,2015,19
LEAH,18,2015,18
AUDREY,19,2015,17
SOPHIE,19,2015,17
EMMA,1,2016,55
OLIVIA,2,2016,52
CHARLOTTE,3,2016,38
SOPHIA,4,2016,36
ELLIE,5,2016,29
LILY,6,2016,26
MIA,6,2016,26
ANNA,8,2016,24
AUDREY,8,2016,24
GRACE,10,2016,23
AMELIA,11,2016,22
HAILEY,11,2016,22
MADISON,11,2016,22
ABIGAIL,11,2016,22
EVELYN,11,2016,22
AVA,16,2016,21
ANNABELLE,16,2016,21
ZOEY,18,2016,20
SOPHIE,19,2016,19
PEYTON,20,2016,18
EMMA,1,2017,53
OLIVIA,2,2017,44
AMELIA,3,2017,33
CHARLOTTE,4,2017,30
SOPHIA,5,2017,29
MADISON,6,2017,25
ELLA,6,2017,25
ELIZABETH,8,2017,22
SCARLETT,9,2017,21
AVA,10,2017,20
AUDREY,10,2017,20
WILLOW,12,2017,19
ADDISON,12,2017,19
LILY,14,2017,18
GRACE,14,2017,18
ISABELLE,16,2017,17
ELLIE,16,2017,17
CLAIRE,16,2017,17
ABIGAIL,16,2017,17
ALEXA,16,2017,17
OLIVIA,1,2018,50
EMMA,2,2018,49
CHARLOTTE,3,2018,35
AMELIA,4,2018,29
EVERLY,5,2018,24
AVERY,5,2018,24
ABIGAIL,7,2018,23
AVA,8,2018,22
SOPHIA,9,2018,21
JADE,10,2018,20
AUDREY,11,2018,19
MILA,11,2018,19
ELLIE,11,2018,19
LILY,14,2018,18
EMILY,14,2018,18
ISABELLA,14,2018,18
EVELYN,14,2018,18
CHLOE,18,2018,17
VIOLET,18,2018,17
